year,city_code,city_name,全建築物計_建築物の数_（棟）,全建築物計_床面積の合計_（㎡）,Ａ_居住専用住宅_建築物の数_（棟）,Ａ_居住専用住宅_床面積の合計_（㎡）,Ｂ_居住専用準住宅_建築物の数_（棟）,Ｂ_居住専用準住宅_床面積の合計_（㎡）,Ｃ_居住産業併用建築物_建築物の数_（棟）,Ｃ_居住産業併用建築物_床面積の合計_（㎡）,Ｄ_農林水産業用建築物_建築物の数_（棟）,Ｄ_農林水産業用建築物_床面積の合計_（㎡）,E_鉱業，採石業，砂利採取業，建設業用建築物_建築物の数_（棟）,E_鉱業，採石業，砂利採取業，建設業用建築物_床面積の合計_（㎡）,Ｆ_製造業用建築物_建築物の数_（棟）,Ｆ_製造業用建築物_床面積の合計_（㎡）,G_電気・ガス・熱供給_・水道業用建築物_建築物の数_（棟）,G_電気・ガス・熱供給_・水道業用建築物_床面積の合計_（㎡）,Ｈ_情報通信業用建築物_建築物の数_（棟）,Ｈ_情報通信業用建築物_床面積の合計_（㎡）,Ｉ_運輸業用建築物_建築物の数_（棟）,Ｉ_運輸業用建築物_床面積の合計_（㎡）,J_卸売業，小売業用建築物_建築物の数_（棟）,J_卸売業，小売業用建築物_床面積の合計_（㎡）,Ｋ_金融業，保険業用建築物_建築物の数_（棟）,Ｋ_金融業，保険業用建築物_床面積の合計_（㎡）,Ｌ_不動産業用建築物_建築物の数_（棟）,Ｌ_不動産業用建築物_床面積の合計_（㎡）,Ｍ_宿泊業，飲食サービス業用建築物_建築物の数_（棟）,Ｍ_宿泊業，飲食サービス業用建築物_床面積の合計_（㎡）,Ｎ_教育，学習支援業用建築物_建築物の数_（棟）,Ｎ_教育，学習支援業用建築物_床面積の合計_（㎡）,Ｏ_医療，福祉用建築物_建築物の数_（棟）,Ｏ_医療，福祉用建築物_床面積の合計_（㎡）,Ｐ_その他のサービス業用建築物_建築物の数_（棟）,Ｐ_その他のサービス業用建築物_床面積の合計_（㎡）,Ｑ_公務用建築物_建築物の数_（棟）,Ｑ_公務用建築物_床面積の合計_（㎡）,Ｒ_他に分類されない建築物_建築物の数_（棟）,Ｒ_他に分類されない建築物_床面積の合計_（㎡）,pop_population,pop_households,pop_change,pop_growth_rate,pop_natural_change,pop_social_change
2023,05210,由利本荘市,279.0,40894.0,228.0,22813.0,4.0,249.0,2.0,149.0,3.0,289.0,7.0,750.0,13.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10673.0,0.0,0.0,3.0,348.0,2.0,2709.0,2.0,151.0,2.0,500.0,6.0,297.0,3.0,221.0,0.0,0.0,72753.0,30810.0,-1188.0,-1.6066864121394089,-1037.0,-151.0
2023,05211,潟上市,143.0,14101.0,127.0,11996.0,0.0,0.0,1.0,46.0,0.0,0.0,4.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,271.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,2.0,431.0,6.0,887.0,0.0,0.0,0.0,0.0,31836.0,14153.0,-332.0,-1.0320815717483212,-367.0,35.0
2023,05212,大仙市,340.0,45151.0,280.0,27149.0,1.0,200.0,1.0,28.0,14.0,3101.0,4.0,987.0,2.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1973.0,0.0,0.0,1.0,48.0,4.0,3472.0,1.0,174.0,10.0,3979.0,18.0,3827.0,1.0,67.0,0.0,0.0,76537.0,31583.0,-1409.0,-1.8076617145203089,-1184.0,-225.0
2023,05213,北秋田市,104.0,12905.0,87.0,8824.0,0.0,0.0,0.0,0.0,4.0,471.0,4.0,299.0,2.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,936.0,1.0,140.0,2.0,38.0,1.0,165.0,29339.0,13649.0,-773.0,-2.5670828905419767,-562.0,-211.0
2023,05214,にかほ市,85.0,22396.0,68.0,18276.0,0.0,0.0,0.0,0.0,4.0,836.0,0.0,0.0,6.0,893.0,0.0,0.0,0.0,0.0,2.0,192.0,2.0,1849.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,2.0,301.0,0.0,0.0,0.0,0.0,23047.0,9404.0,-443.0,-1.8859088974031504,-376.0,-67.0
2023,05215,仙北市,75.0,7076.0,50.0,4489.0,0.0,0.0,1.0,212.0,8.0,727.0,5.0,605.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,154.0,1.0,294.0,0.0,0.0,4.0,171.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,324.0,0.0,0.0,24100.0,10411.0,-640.0,-2.5869037995149555,-476.0,-164.0
2023,05303,小坂町,25.0,6580.0,8.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1574.0,7.0,4448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,69.0,0.0,0.0,4688.0,2294.0,-106.0,-2.211097204839383,-98.0,-8.0
2023,05327,上小阿仁村,3.0,339.0,2.0,171.0,0.0,0.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,1043.0,-84.0,-3.975390440132513,-63.0,-21.0
2023,05346,藤里町,7.0,766.0,4.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,1.0,262.0,0.0,0.0,2899.0,1316.0,-103.0,-3.431045969353764,-74.0,-29.0
2023,05348,三種町,51.0,6385.0,44.0,4234.0,0.0,0.0,0.0,0.0,1.0,195.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,278.0,0.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,1.0,674.0,1.0,65.0,1.0,628.0,0.0,0.0,15020.0,6757.0,-333.0,-2.168957207060509,-292.0,-41.0
2023,05349,八峰町,14.0,1677.0,7.0,842.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,2.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,475.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,6473.0,2981.0,-220.0,-3.287016285671597,-165.0,-55.0
2023,05361,五城目町,17.0,1407.0,15.0,1106.0,0.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,8369.0,3883.0,-248.0,-2.8780317976093768,-180.0,-68.0
2023,05363,八郎潟町,7.0,685.0,7.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376.0,2427.0,-115.0,-2.094336186486979,-87.0,-28.0
2023,05366,井川町,8.0,699.0,7.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,1719.0,-118.0,-2.619893428063943,-92.0,-26.0
2023,05368,大潟村,19.0,3501.0,11.0,2101.0,0.0,0.0,0.0,0.0,4.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,3.0,591.0,0.0,0.0,0.0,0.0,3010.0,1133.0,-60.0,-1.954397394136808,-43.0,-17.0
2023,05434,美郷町,85.0,8834.0,74.0,7258.0,1.0,221.0,0.0,0.0,3.0,222.0,3.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,917.0,1.0,28.0,0.0,0.0,18189.0,6614.0,-360.0,-1.940805434255216,-294.0,-66.0
2023,05463,羽後町,37.0,9266.0,27.0,2546.0,0.0,0.0,0.0,0.0,3.0,200.0,4.0,763.0,1.0,4815.0,0.0,0.0,0.0,0.0,1.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,669.0,0.0,0.0,13642.0,5142.0,-321.0,-2.298932894077204,-232.0,-89.0
2023,05464,東成瀬村,16.0,2824.0,13.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,2.0,1341.0,0.0,0.0,2392.0,964.0,-24.0,-0.9933774834437088,-39.0,15.0
2023,06201,山形市,1297.0,177402.0,1130.0,134319.0,1.0,22.0,13.0,2700.0,9.0,731.0,10.0,1074.0,11.0,4115.0,2.0,120.0,2.0,280.0,3.0,1987.0,23.0,9709.0,2.0,2082.0,1.0,174.0,8.0,869.0,5.0,5176.0,16.0,3592.0,25.0,7604.0,2.0,221.0,34.0,2627.0,240441.0,105603.0,-1843.0,-0.760677551963811,-1525.0,-318.0
2023,06202,米沢市,370.0,58199.0,276.0,29007.0,8.0,281.0,4.0,568.0,4.0,838.0,3.0,224.0,13.0,9496.0,6.0,1422.0,1.0,11.0,2.0,4240.0,11.0,4831.0,0.0,0.0,0.0,0.0,3.0,346.0,5.0,1869.0,3.0,231.0,5.0,329.0,0.0,0.0,26.0,4506.0,77232.0,33605.0,-886.0,-1.1341816226733916,-854.0,-32.0
2023,06203,鶴岡市,645.0,86023.0,545.0,58253.0,1.0,1357.0,7.0,875.0,10.0,2566.0,11.0,3113.0,8.0,2631.0,5.0,1329.0,1.0,26.0,1.0,486.0,13.0,2845.0,2.0,367.0,1.0,270.0,5.0,730.0,4.0,4036.0,3.0,264.0,10.0,3555.0,5.0,2076.0,13.0,1244.0,120398.0,49436.0,-1805.0,-1.4770504815757388,-1485.0,-320.0
2023,06204,酒田市,460.0,58213.0,374.0,35965.0,1.0,120.0,3.0,449.0,7.0,540.0,6.0,1198.0,4.0,918.0,2.0,82.0,0.0,0.0,2.0,968.0,7.0,3747.0,0.0,0.0,5.0,539.0,4.0,492.0,3.0,272.0,3.0,1613.0,9.0,9537.0,14.0,1405.0,16.0,368.0,97395.0,42659.0,-1400.0,-1.4170757629434687,-1163.0,-237.0
2023,06205,新庄市,122.0,22930.0,88.0,14501.0,0.0,0.0,3.0,429.0,0.0,0.0,4.0,570.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,4.0,758.0,0.0,0.0,0.0,0.0,2.0,469.0,8.0,1729.0,2.0,2353.0,2.0,141.0,0.0,0.0,8.0,1944.0,33374.0,13820.0,-753.0,-2.2064640900167025,-367.0,-386.0
2023,06206,寒河江市,237.0,30455.0,198.0,21289.0,0.0,0.0,5.0,712.0,4.0,497.0,3.0,158.0,3.0,1947.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,5.0,3106.0,2.0,47.0,0.0,0.0,14.0,2513.0,40086.0,14594.0,-366.0,-0.9047760308513796,-312.0,-54.0
2023,06207,上山市,106.0,16040.0,91.0,9057.0,0.0,0.0,0.0,0.0,2.0,112.0,0.0,0.0,6.0,4480.0,2.0,110.0,0.0,0.0,0.0,0.0,1.0,893.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,249.0,1.0,1104.0,0.0,0.0,1.0,24.0,28584.0,11234.0,-508.0,-1.7461845180805722,-433.0,-75.0
2023,06208,村山市,105.0,11779.0,86.0,8846.0,0.0,0.0,4.0,858.0,4.0,895.0,1.0,60.0,4.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,2.0,461.0,1.0,347.0,2.0,30.0,0.0,0.0,22232.0,8007.0,-420.0,-1.8541409147095176,-342.0,-78.0
2023,06209,長井市,110.0,13385.0,92.0,10253.0,0.0,0.0,0.0,0.0,1.0,215.0,2.0,476.0,3.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,570.0,3.0,604.0,1.0,46.0,0.0,0.0,5.0,260.0,25276.0,10007.0,-510.0,-1.9778174203055925,-355.0,-155.0
2023,06210,天童市,435.0,66838.0,375.0,39725.0,1.0,72.0,4.0,915.0,4.0,422.0,4.0,553.0,10.0,13647.0,1.0,320.0,0.0,0.0,4.0,4034.0,4.0,3775.0,0.0,0.0,1.0,172.0,1.0,41.0,2.0,61.0,4.0,1134.0,9.0,806.0,5.0,558.0,6.0,603.0,61052.0,22867.0,-444.0,-0.7219981787433329,-462.0,18.0
2023,06211,東根市,386.0,56656.0,341.0,37006.0,0.0,0.0,6.0,854.0,3.0,214.0,0.0,0.0,14.0,3142.0,0.0,0.0,0.0,0.0,5.0,10579.0,6.0,3997.0,3.0,405.0,0.0,0.0,2.0,102.0,0.0,0.0,0.0,0.0,3.0,158.0,0.0,0.0,3.0,199.0,47982.0,18528.0,32.0,0.0667361835245047,-235.0,267.0
2023,06212,尾花沢市,38.0,5510.0,28.0,2897.0,0.0,0.0,1.0,76.0,1.0,59.0,1.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,207.0,0.0,0.0,2.0,217.0,14433.0,5241.0,-480.0,-3.2186682760008045,-228.0,-252.0
2023,06213,南陽市,149.0,17048.0,116.0,11118.0,0.0,0.0,2.0,297.0,1.0,20.0,4.0,211.0,3.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1418.0,2.0,331.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,6.0,916.0,6.0,973.0,4.0,1527.0,29848.0,11448.0,-447.0,-1.475491005116356,-323.0,-124.0
2023,06301,山辺町,88.0,8216.0,81.0,7431.0,0.0,0.0,0.0,0.0,1.0,20.0,3.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287.0,0.0,0.0,0.0,0.0,13685.0,4842.0,-210.0,-1.5113350125944585,-179.0,-31.0
2023,06302,中山町,46.0,6091.0,40.0,4010.0,0.0,0.0,2.0,279.0,1.0,115.0,0.0,0.0,1.0,1551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,136.0,10722.0,3743.0,-175.0,-1.6059465908048087,-131.0,-44.0
2023,06321,河北町,88.0,9704.0,78.0,8596.0,0.0,0.0,1.0,133.0,0.0,0.0,2.0,404.0,3.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,351.0,1.0,81.0,0.0,0.0,17322.0,6288.0,-314.0,-1.7804490814243592,-206.0,-108.0
2023,06322,西川町,17.0,3102.0,11.0,1990.0,0.0,0.0,0.0,0.0,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,45.0,2.0,881.0,0.0,0.0,4775.0,1789.0,-138.0,-2.80887441481783,-111.0,-27.0
2023,06323,朝日町,13.0,1392.0,11.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.0,2353.0,-162.0,-2.546769375884295,-118.0,-44.0
2023,06324,大江町,26.0,3889.0,19.0,2004.0,0.0,0.0,0.0,0.0,4.0,416.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1368.0,7429.0,2800.0,-188.0,-2.4681633188919525,-160.0,-28.0
2023,06341,大石田町,7.0,556.0,6.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,0.0,0.0,0.0,0.0,6322.0,2245.0,-196.0,-3.007057379564284,-111.0,-85.0
2023,06361,金山町,3.0,419.0,2.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4981.0,1710.0,-117.0,-2.2950176539819536,-65.0,-52.0
2023,06362,最上町,16.0,4394.0,10.0,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,4.0,2665.0,7797.0,2790.0,-233.0,-2.9016189290161893,-135.0,-98.0
2023,06363,舟形町,5.0,895.0,5.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4887.0,1845.0,-129.0,-2.571770334928229,-109.0,-20.0
2023,06364,真室川町,7.0,882.0,6.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6884.0,2571.0,-227.0,-3.1922373787090423,-169.0,-58.0
2023,06365,大蔵村,4.0,1657.0,2.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939.0,1034.0,-91.0,-3.0033003300330035,-64.0,-27.0
2023,06366,鮭川村,6.0,649.0,6.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3871.0,1334.0,-108.0,-2.7142498115104297,-61.0,-47.0
2023,06367,戸沢村,4.0,339.0,3.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071.0,1545.0,-115.0,-2.7472527472527477,-81.0,-34.0
2023,06381,高畠町,108.0,17897.0,87.0,7891.0,0.0,0.0,4.0,961.0,3.0,238.0,1.0,20.0,3.0,220.0,1.0,83.0,0.0,0.0,1.0,2430.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,58.0,0.0,0.0,2.0,5586.0,3.0,343.0,22094.0,7796.0,-360.0,-1.603277812416496,-229.0,-131.0
2023,06382,川西町,44.0,11067.0,35.0,3441.0,0.0,0.0,1.0,161.0,1.0,160.0,2.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,13971.0,4988.0,-389.0,-2.7089136490250696,-211.0,-178.0
2023,06401,小国町,29.0,3756.0,22.0,2322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,63.0,6938.0,3013.0,-147.0,-2.074805928016937,-122.0,-25.0
2023,06402,白鷹町,53.0,8123.0,45.0,4410.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,2437.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,3.0,1079.0,12758.0,4706.0,-247.0,-1.8992695117262592,-199.0,-48.0
2023,06403,飯豊町,21.0,1997.0,17.0,1814.0,0.0,0.0,0.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,6530.0,2310.0,-121.0,-1.8192752969478276,-97.0,-24.0
2023,06426,三川町,34.0,3488.0,27.0,2413.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,0.0,0.0,0.0,0.0,7195.0,2475.0,-116.0,-1.5866502530433595,-74.0,-42.0
2023,06428,庄内町,97.0,10063.0,89.0,8271.0,0.0,0.0,2.0,173.0,2.0,348.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,1.0,99.0,1.0,396.0,0.0,0.0,19897.0,7115.0,-410.0,-2.019008223765204,-256.0,-154.0
2023,06461,遊佐町,44.0,6099.0,27.0,2428.0,0.0,0.0,1.0,28.0,2.0,45.0,0.0,0.0,9.0,2920.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,584.0,0.0,0.0,0.0,0.0,12796.0,4934.0,-263.0,-2.0139367486024966,-224.0,-39.0
2023,07201,福島市,1250.0,220785.0,1090.0,140962.0,2.0,809.0,14.0,2719.0,8.0,612.0,23.0,2925.0,20.0,28583.0,1.0,18.0,0.0,0.0,2.0,1147.0,21.0,12339.0,2.0,988.0,5.0,691.0,7.0,12796.0,9.0,7054.0,11.0,3835.0,17.0,3434.0,0.0,0.0,18.0,1873.0,270744.0,124704.0,-2604.0,-0.9526318100004392,-2195.0,-409.0
2023,07202,会津若松市,489.0,64994.0,414.0,44417.0,1.0,58.0,6.0,1006.0,6.0,433.0,2.0,457.0,10.0,1925.0,6.0,1755.0,1.0,11.0,2.0,62.0,9.0,10923.0,1.0,412.0,1.0,70.0,3.0,141.0,1.0,574.0,5.0,1207.0,6.0,505.0,3.0,264.0,12.0,774.0,114200.0,52290.0,-1356.0,-1.1734570251652878,-1073.0,-283.0
2023,07203,郡山市,1482.0,327897.0,1225.0,146094.0,8.0,2619.0,15.0,37245.0,4.0,1129.0,24.0,3569.0,21.0,33587.0,10.0,1344.0,2.0,1629.0,7.0,3107.0,22.0,11742.0,2.0,401.0,7.0,1006.0,8.0,2947.0,13.0,7061.0,18.0,22416.0,19.0,5942.0,11.0,21031.0,66.0,25028.0,317486.0,144812.0,-2216.0,-0.6931454917391822,-1787.0,-429.0
2023,07204,いわき市,1310.0,224565.0,1115.0,136173.0,12.0,2657.0,13.0,2070.0,11.0,4756.0,8.0,1317.0,56.0,40352.0,4.0,3804.0,0.0,0.0,3.0,867.0,28.0,21298.0,1.0,152.0,2.0,85.0,13.0,1292.0,2.0,932.0,8.0,3440.0,5.0,580.0,4.0,2316.0,25.0,2474.0,310890.0,146722.0,-4023.0,-1.2774956892856122,-2969.0,-1054.0
2023,07205,白河市,249.0,45158.0,189.0,22770.0,1.0,794.0,0.0,0.0,7.0,1313.0,3.0,281.0,12.0,4087.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1322.0,2.0,1337.0,0.0,0.0,5.0,602.0,4.0,7440.0,5.0,3898.0,4.0,285.0,4.0,143.0,12.0,886.0,58743.0,25138.0,-687.0,-1.1559818273599194,-450.0,-237.0
2023,07207,須賀川市,318.0,53999.0,272.0,29249.0,0.0,0.0,1.0,218.0,5.0,851.0,4.0,999.0,15.0,8416.0,1.0,31.0,0.0,0.0,3.0,9555.0,2.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1203.0,2.0,278.0,3.0,688.0,3.0,644.0,4.0,468.0,74634.0,30266.0,-489.0,-0.6509324707479733,-527.0,38.0
2023,07208,喜多方市,187.0,22120.0,155.0,15447.0,0.0,0.0,1.0,225.0,4.0,296.0,7.0,370.0,8.0,2413.0,1.0,67.0,0.0,0.0,0.0,0.0,3.0,1658.0,0.0,0.0,0.0,0.0,2.0,429.0,2.0,820.0,2.0,335.0,1.0,25.0,0.0,0.0,1.0,35.0,45078.0,18757.0,-926.0,-2.0128684462220674,-693.0,-233.0
2023,07209,相馬市,249.0,32464.0,191.0,19334.0,1.0,35.0,6.0,1020.0,10.0,964.0,1.0,152.0,5.0,434.0,1.0,265.0,0.0,0.0,1.0,50.0,10.0,2472.0,0.0,0.0,5.0,140.0,5.0,5898.0,0.0,0.0,3.0,386.0,7.0,1116.0,1.0,18.0,2.0,180.0,33355.0,14328.0,-476.0,-1.4069935857645357,-305.0,-171.0
2023,07210,二本松市,240.0,32949.0,174.0,20196.0,2.0,498.0,2.0,496.0,2.0,60.0,10.0,1883.0,3.0,430.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,1053.0,0.0,0.0,0.0,0.0,4.0,365.0,2.0,5978.0,0.0,0.0,36.0,1841.0,3.0,82.0,0.0,0.0,52162.0,20520.0,-730.0,-1.3801709143159646,-625.0,-105.0
2023,07211,田村市,101.0,32757.0,75.0,8610.0,0.0,0.0,0.0,0.0,1.0,75.0,7.0,839.0,2.0,12492.0,2.0,717.0,0.0,0.0,1.0,1128.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7189.0,0.0,0.0,3.0,1439.0,4.0,255.0,34264.0,12822.0,-683.0,-1.9543880733682435,-533.0,-150.0
